rowID,stamp,datetime,hum
4437000,1497829649, 2017/6/18 23:47:29,69.50
4437999,1497829650, 2017/6/18 23:47:30,69.50
4438999,1497829651, 2017/6/18 23:47:31,69.50
4439999,1497829652, 2017/6/18 23:47:32,69.50
4440999,1497829653, 2017/6/18 23:47:33,69.50
4442000,1497829654, 2017/6/18 23:47:34,69.50
4442999,1497829655, 2017/6/18 23:47:35,69.50
4443999,1497829656, 2017/6/18 23:47:36,69.50
4444999,1497829657, 2017/6/18 23:47:37,69.50
4445999,1497829658, 2017/6/18 23:47:38,69.50
4446999,1497829659, 2017/6/18 23:47:39,69.30
4447998,1497829660, 2017/6/18 23:47:40,69.30
4448999,1497829661, 2017/6/18 23:47:41,69.30
4449999,1497829662, 2017/6/18 23:47:42,69.30
4450999,1497829663, 2017/6/18 23:47:43,69.30
4452000,1497829664, 2017/6/18 23:47:44,69.30
4453000,1497829665, 2017/6/18 23:47:45,69.30
4453999,1497829666, 2017/6/18 23:47:46,69.30
4454999,1497829667, 2017/6/18 23:47:47,69.30
4455998,1497829668, 2017/6/18 23:47:48,69.30
4456999,1497829669, 2017/6/18 23:47:49,69.30
4458000,1497829670, 2017/6/18 23:47:50,69.30
4458999,1497829671, 2017/6/18 23:47:51,69.20
4459999,1497829672, 2017/6/18 23:47:52,69.20
4460999,1497829673, 2017/6/18 23:47:53,69.20
4461999,1497829674, 2017/6/18 23:47:54,69.20
4462999,1497829675, 2017/6/18 23:47:55,69.10
4463998,1497829676, 2017/6/18 23:47:56,69.10
4465000,1497829677, 2017/6/18 23:47:57,69.20
4465999,1497829678, 2017/6/18 23:47:58,69.20
4466999,1497829679, 2017/6/18 23:47:59,69.20
4467999,1497829680, 2017/6/18 23:48:0,69.20
4468999,1497829681, 2017/6/18 23:48:1,69.20
4469999,1497829682, 2017/6/18 23:48:2,69.30
4470999,1497829683, 2017/6/18 23:48:3,69.30
4472000,1497829684, 2017/6/18 23:48:4,69.30
4472998,1497829685, 2017/6/18 23:48:5,69.30
4474000,1497829686, 2017/6/18 23:48:6,69.40
4474999,1497829687, 2017/6/18 23:48:7,69.40
4475999,1497829688, 2017/6/18 23:48:8,69.40
4476999,1497829689, 2017/6/18 23:48:9,69.40
4477999,1497829690, 2017/6/18 23:48:10,69.40
4478999,1497829691, 2017/6/18 23:48:11,69.50
4479998,1497829692, 2017/6/18 23:48:12,69.50
4480999,1497829693, 2017/6/18 23:48:13,69.50
4481998,1497829694, 2017/6/18 23:48:14,69.60
4482999,1497829695, 2017/6/18 23:48:15,69.60
4483999,1497829696, 2017/6/18 23:48:16,69.60
4484999,1497829697, 2017/6/18 23:48:17,69.60
4485999,1497829698, 2017/6/18 23:48:18,69.70
4486999,1497829699, 2017/6/18 23:48:19,69.70
4487999,1497829700, 2017/6/18 23:48:20,69.70
4488998,1497829701, 2017/6/18 23:48:21,69.70
4489999,1497829702, 2017/6/18 23:48:22,69.70
4490999,1497829703, 2017/6/18 23:48:23,69.70
4491999,1497829704, 2017/6/18 23:48:24,69.70
4492998,1497829705, 2017/6/18 23:48:25,69.70
4493999,1497829706, 2017/6/18 23:48:26,69.70
4494999,1497829707, 2017/6/18 23:48:27,69.70
4495998,1497829708, 2017/6/18 23:48:28,69.70
4496999,1497829709, 2017/6/18 23:48:29,69.70
4498000,1497829710, 2017/6/18 23:48:30,69.70
4498999,1497829711, 2017/6/18 23:48:31,69.60
4499999,1497829712, 2017/6/18 23:48:32,69.60
4500999,1497829713, 2017/6/18 23:48:33,69.60
4501998,1497829714, 2017/6/18 23:48:34,69.60
4502999,1497829715, 2017/6/18 23:48:35,69.60
4504000,1497829716, 2017/6/18 23:48:36,69.60
4504998,1497829717, 2017/6/18 23:48:37,69.60
4506000,1497829718, 2017/6/18 23:48:38,69.60
4506999,1497829719, 2017/6/18 23:48:39,69.60
4507999,1497829720, 2017/6/18 23:48:40,69.60
4508998,1497829721, 2017/6/18 23:48:41,69.60
4509999,1497829722, 2017/6/18 23:48:42,69.60
4510999,1497829723, 2017/6/18 23:48:43,69.60
4511998,1497829724, 2017/6/18 23:48:44,69.60
4513000,1497829725, 2017/6/18 23:48:45,69.50
4513999,1497829726, 2017/6/18 23:48:46,69.50
4514999,1497829727, 2017/6/18 23:48:47,69.50
4515998,1497829728, 2017/6/18 23:48:48,69.50
4516999,1497829729, 2017/6/18 23:48:49,69.50
4517999,1497829730, 2017/6/18 23:48:50,69.40
4518999,1497829731, 2017/6/18 23:48:51,69.40
4519999,1497829732, 2017/6/18 23:48:52,69.30
4520998,1497829733, 2017/6/18 23:48:53,69.30
4522000,1497829734, 2017/6/18 23:48:54,69.30
4522999,1497829735, 2017/6/18 23:48:55,69.30
4523999,1497829736, 2017/6/18 23:48:56,69.30
4524999,1497829737, 2017/6/18 23:48:57,69.20
4525999,1497829738, 2017/6/18 23:48:58,69.20
4526999,1497829739, 2017/6/18 23:48:59,69.20
4528000,1497829740, 2017/6/18 23:49:0,69.20
4528999,1497829741, 2017/6/18 23:49:1,69.20
4529999,1497829742, 2017/6/18 23:49:2,69.20
4530999,1497829743, 2017/6/18 23:49:3,69.10
4531999,1497829744, 2017/6/18 23:49:4,69.10
4532999,1497829745, 2017/6/18 23:49:5,69.10
4533998,1497829746, 2017/6/18 23:49:6,69.10
4534999,1497829747, 2017/6/18 23:49:7,69.10
4536000,1497829748, 2017/6/18 23:49:8,69.00
4536998,1497829749, 2017/6/18 23:49:9,69.00
4537999,1497829750, 2017/6/18 23:49:10,69.00
4538999,1497829751, 2017/6/18 23:49:11,69.00
4539999,1497829752, 2017/6/18 23:49:12,69.00
4540999,1497829753, 2017/6/18 23:49:13,69.00
4541999,1497829754, 2017/6/18 23:49:14,69.00
4542999,1497829755, 2017/6/18 23:49:15,69.00
4543998,1497829756, 2017/6/18 23:49:16,69.00
4545000,1497829757, 2017/6/18 23:49:17,69.00
4545999,1497829758, 2017/6/18 23:49:18,69.00
4546999,1497829759, 2017/6/18 23:49:19,69.00
4547999,1497829760, 2017/6/18 23:49:20,69.00
4548999,1497829761, 2017/6/18 23:49:21,69.00
4549998,1497829762, 2017/6/18 23:49:22,68.90
4550999,1497829763, 2017/6/18 23:49:23,68.90
4551999,1497829764, 2017/6/18 23:49:24,68.90
4552998,1497829765, 2017/6/18 23:49:25,68.90
4554000,1497829766, 2017/6/18 23:49:26,68.90
4554999,1497829767, 2017/6/18 23:49:27,68.90
4555999,1497829768, 2017/6/18 23:49:28,68.90
4556999,1497829769, 2017/6/18 23:49:29,68.90
4557999,1497829770, 2017/6/18 23:49:30,68.90
4559000,1497829771, 2017/6/18 23:49:31,68.90
4560000,1497829772, 2017/6/18 23:49:32,68.90
4561000,1497829773, 2017/6/18 23:49:33,69.00
4561998,1497829774, 2017/6/18 23:49:34,69.00
4563000,1497829775, 2017/6/18 23:49:35,69.00
4563999,1497829776, 2017/6/18 23:49:36,69.10
4564999,1497829777, 2017/6/18 23:49:37,69.10
4565999,1497829778, 2017/6/18 23:49:38,69.10
4567000,1497829779, 2017/6/18 23:49:39,69.10
4567999,1497829780, 2017/6/18 23:49:40,69.10
4568998,1497829781, 2017/6/18 23:49:41,69.10
4570000,1497829782, 2017/6/18 23:49:42,69.10
4571000,1497829783, 2017/6/18 23:49:43,69.10
4571999,1497829784, 2017/6/18 23:49:44,69.10
4572999,1497829785, 2017/6/18 23:49:45,69.10
4573999,1497829786, 2017/6/18 23:49:46,69.10
4574998,1497829787, 2017/6/18 23:49:47,69.00
4575998,1497829788, 2017/6/18 23:49:48,69.00
4577000,1497829789, 2017/6/18 23:49:49,69.00
4577999,1497829790, 2017/6/18 23:49:50,69.00
4578999,1497829791, 2017/6/18 23:49:51,69.00
4579999,1497829792, 2017/6/18 23:49:52,69.10
4580999,1497829793, 2017/6/18 23:49:53,69.10
4581999,1497829794, 2017/6/18 23:49:54,69.10
4582999,1497829795, 2017/6/18 23:49:55,69.10
4583999,1497829796, 2017/6/18 23:49:56,69.20
4584999,1497829797, 2017/6/18 23:49:57,69.20
4585999,1497829798, 2017/6/18 23:49:58,69.20
4586999,1497829799, 2017/6/18 23:49:59,69.20
4587999,1497829800, 2017/6/18 23:50:0,69.20
4588999,1497829801, 2017/6/18 23:50:1,69.20
4589999,1497829802, 2017/6/18 23:50:2,69.20
4591000,1497829803, 2017/6/18 23:50:3,69.20
4591998,1497829804, 2017/6/18 23:50:4,69.20
4592999,1497829805, 2017/6/18 23:50:5,69.20
4593998,1497829806, 2017/6/18 23:50:6,69.20
4594999,1497829807, 2017/6/18 23:50:7,69.20
4595999,1497829808, 2017/6/18 23:50:8,69.10
4596999,1497829809, 2017/6/18 23:50:9,69.10
4597998,1497829810, 2017/6/18 23:50:10,69.10
4599000,1497829811, 2017/6/18 23:50:11,69.00
4599999,1497829812, 2017/6/18 23:50:12,69.00
4600998,1497829813, 2017/6/18 23:50:13,69.00
4601999,1497829814, 2017/6/18 23:50:14,69.00
4602999,1497829815, 2017/6/18 23:50:15,69.00
4603999,1497829816, 2017/6/18 23:50:16,69.00
4604998,1497829817, 2017/6/18 23:50:17,69.00
4606000,1497829818, 2017/6/18 23:50:18,69.10
4606999,1497829819, 2017/6/18 23:50:19,69.10
4608000,1497829820, 2017/6/18 23:50:20,69.10
4608998,1497829821, 2017/6/18 23:50:21,69.20
4609999,1497829822, 2017/6/18 23:50:22,69.20
4611000,1497829823, 2017/6/18 23:50:23,69.20
4612000,1497829824, 2017/6/18 23:50:24,69.20
4612999,1497829825, 2017/6/18 23:50:25,69.20
4613999,1497829826, 2017/6/18 23:50:26,69.20
4614999,1497829827, 2017/6/18 23:50:27,69.20
4615999,1497829828, 2017/6/18 23:50:28,69.20
4617000,1497829829, 2017/6/18 23:50:29,69.20
4617999,1497829830, 2017/6/18 23:50:30,69.20
4618999,1497829831, 2017/6/18 23:50:31,69.20
4620000,1497829832, 2017/6/18 23:50:32,69.20
4621000,1497829833, 2017/6/18 23:50:33,69.20
4621999,1497829834, 2017/6/18 23:50:34,69.20
4622999,1497829835, 2017/6/18 23:50:35,69.20
4623998,1497829836, 2017/6/18 23:50:36,69.20
4624999,1497829837, 2017/6/18 23:50:37,69.10
4625999,1497829838, 2017/6/18 23:50:38,69.10
4627000,1497829839, 2017/6/18 23:50:39,69.10
4627999,1497829840, 2017/6/18 23:50:40,69.10
4628999,1497829841, 2017/6/18 23:50:41,69.10
4629999,1497829842, 2017/6/18 23:50:42,69.10
4630999,1497829843, 2017/6/18 23:50:43,69.10
4631999,1497829844, 2017/6/18 23:50:44,69.10
4632998,1497829845, 2017/6/18 23:50:45,69.10
4634000,1497829846, 2017/6/18 23:50:46,69.10
4634999,1497829847, 2017/6/18 23:50:47,69.10
4636000,1497829848, 2017/6/18 23:50:48,69.10
4636998,1497829849, 2017/6/18 23:50:49,69.20
4637999,1497829850, 2017/6/18 23:50:50,69.20
4638999,1497829851, 2017/6/18 23:50:51,69.10
4639998,1497829852, 2017/6/18 23:50:52,69.10
4641000,1497829853, 2017/6/18 23:50:53,69.10
4642000,1497829854, 2017/6/18 23:50:54,69.10
4643000,1497829855, 2017/6/18 23:50:55,69.10
4643998,1497829856, 2017/6/18 23:50:56,69.10
4644999,1497829857, 2017/6/18 23:50:57,69.10
4645998,1497829858, 2017/6/18 23:50:58,69.00
4646999,1497829859, 2017/6/18 23:50:59,69.00
4647999,1497829860, 2017/6/18 23:51:0,69.20
4648998,1497829861, 2017/6/18 23:51:1,69.20
4650000,1497829862, 2017/6/18 23:51:2,69.10
4650999,1497829863, 2017/6/18 23:51:3,69.10
4651999,1497829864, 2017/6/18 23:51:4,69.10
4652999,1497829865, 2017/6/18 23:51:5,69.00
4653999,1497829866, 2017/6/18 23:51:6,69.00
4654999,1497829867, 2017/6/18 23:51:7,68.90
4655998,1497829868, 2017/6/18 23:51:8,68.90
4657000,1497829869, 2017/6/18 23:51:9,69.00
4658000,1497829870, 2017/6/18 23:51:10,69.00
4658999,1497829871, 2017/6/18 23:51:11,69.00
4659998,1497829872, 2017/6/18 23:51:12,69.00
4660999,1497829873, 2017/6/18 23:51:13,69.00
4661998,1497829874, 2017/6/18 23:51:14,68.90
4662999,1497829875, 2017/6/18 23:51:15,68.90
4664000,1497829876, 2017/6/18 23:51:16,68.90
4664998,1497829877, 2017/6/18 23:51:17,68.90
4666000,1497829878, 2017/6/18 23:51:18,69.00
4667000,1497829879, 2017/6/18 23:51:19,69.00
4668000,1497829880, 2017/6/18 23:51:20,69.00
4668998,1497829881, 2017/6/18 23:51:21,68.90
4669999,1497829882, 2017/6/18 23:51:22,68.90
4670998,1497829883, 2017/6/18 23:51:23,68.90
4671998,1497829884, 2017/6/18 23:51:24,68.90
4672999,1497829885, 2017/6/18 23:51:25,69.00
4673999,1497829886, 2017/6/18 23:51:26,69.00
4675000,1497829887, 2017/6/18 23:51:27,69.00
4675999,1497829888, 2017/6/18 23:51:28,69.00
4677000,1497829889, 2017/6/18 23:51:29,69.00
4677999,1497829890, 2017/6/18 23:51:30,69.00
4679000,1497829891, 2017/6/18 23:51:31,69.10
4679999,1497829892, 2017/6/18 23:51:32,69.10
4680999,1497829893, 2017/6/18 23:51:33,69.00
4681999,1497829894, 2017/6/18 23:51:34,69.00
4682998,1497829895, 2017/6/18 23:51:35,69.00
4683999,1497829896, 2017/6/18 23:51:36,69.00
4684999,1497829897, 2017/6/18 23:51:37,69.00
4685999,1497829898, 2017/6/18 23:51:38,69.00
4686999,1497829899, 2017/6/18 23:51:39,69.00
4687998,1497829900, 2017/6/18 23:51:40,69.00
4688999,1497829901, 2017/6/18 23:51:41,69.00
4689998,1497829902, 2017/6/18 23:51:42,69.00
4690999,1497829903, 2017/6/18 23:51:43,68.90
4691999,1497829904, 2017/6/18 23:51:44,68.90
4692999,1497829905, 2017/6/18 23:51:45,68.70
4693999,1497829906, 2017/6/18 23:51:46,68.70
4694999,1497829907, 2017/6/18 23:51:47,68.60
4695999,1497829908, 2017/6/18 23:51:48,68.60
4696998,1497829909, 2017/6/18 23:51:49,68.60
4697999,1497829910, 2017/6/18 23:51:50,68.60
4698998,1497829911, 2017/6/18 23:51:51,68.60
4699999,1497829912, 2017/6/18 23:51:52,68.60
4700998,1497829913, 2017/6/18 23:51:53,68.70
4702000,1497829914, 2017/6/18 23:51:54,68.70
4702999,1497829915, 2017/6/18 23:51:55,68.60
4704000,1497829916, 2017/6/18 23:51:56,68.60
4705000,1497829917, 2017/6/18 23:51:57,68.60
4706000,1497829918, 2017/6/18 23:51:58,68.60
4707000,1497829919, 2017/6/18 23:51:59,68.60
4707999,1497829920, 2017/6/18 23:52:0,68.70
4708999,1497829921, 2017/6/18 23:52:1,68.70
4709999,1497829922, 2017/6/18 23:52:2,68.70
4710999,1497829923, 2017/6/18 23:52:3,68.70
4712000,1497829924, 2017/6/18 23:52:4,68.80
4712998,1497829925, 2017/6/18 23:52:5,68.80
4713999,1497829926, 2017/6/18 23:52:6,68.80
4714999,1497829927, 2017/6/18 23:52:7,68.80
4715999,1497829928, 2017/6/18 23:52:8,68.80
4716998,1497829929, 2017/6/18 23:52:9,68.90
4717999,1497829930, 2017/6/18 23:52:10,68.90
4719000,1497829931, 2017/6/18 23:52:11,68.80
4719998,1497829932, 2017/6/18 23:52:12,68.80
4721000,1497829933, 2017/6/18 23:52:13,68.80
4721999,1497829934, 2017/6/18 23:52:14,68.80
4723000,1497829935, 2017/6/18 23:52:15,68.80
4723999,1497829936, 2017/6/18 23:52:16,68.80
4724999,1497829937, 2017/6/18 23:52:17,68.80
4725998,1497829938, 2017/6/18 23:52:18,68.80
4726999,1497829939, 2017/6/18 23:52:19,68.80
4728000,1497829940, 2017/6/18 23:52:20,68.80
4728999,1497829941, 2017/6/18 23:52:21,68.80
4730000,1497829942, 2017/6/18 23:52:22,68.80
4730999,1497829943, 2017/6/18 23:52:23,68.90
4731999,1497829944, 2017/6/18 23:52:24,68.90
4732999,1497829945, 2017/6/18 23:52:25,69.00
4733999,1497829946, 2017/6/18 23:52:26,69.00
4735000,1497829947, 2017/6/18 23:52:27,69.00
4735998,1497829948, 2017/6/18 23:52:28,69.00
4736999,1497829949, 2017/6/18 23:52:29,69.00
4737999,1497829950, 2017/6/18 23:52:30,69.00
4738999,1497829951, 2017/6/18 23:52:31,69.00
4739998,1497829952, 2017/6/18 23:52:32,69.10
4741000,1497829953, 2017/6/18 23:52:33,69.10
4741999,1497829954, 2017/6/18 23:52:34,69.10
4742999,1497829955, 2017/6/18 23:52:35,69.10
4744000,1497829956, 2017/6/18 23:52:36,69.10
4744998,1497829957, 2017/6/18 23:52:37,69.10
4746000,1497829958, 2017/6/18 23:52:38,69.10
4746999,1497829959, 2017/6/18 23:52:39,69.10
4747999,1497829960, 2017/6/18 23:52:40,69.10
4748999,1497829961, 2017/6/18 23:52:41,69.10
4750000,1497829962, 2017/6/18 23:52:42,69.10
4750999,1497829963, 2017/6/18 23:52:43,69.10
4751998,1497829964, 2017/6/18 23:52:44,69.10
4752999,1497829965, 2017/6/18 23:52:45,69.20
4753999,1497829966, 2017/6/18 23:52:46,69.20
4755000,1497829967, 2017/6/18 23:52:47,69.20
4755999,1497829968, 2017/6/18 23:52:48,69.20
4757000,1497829969, 2017/6/18 23:52:49,69.10
4757999,1497829970, 2017/6/18 23:52:50,69.10
4758999,1497829971, 2017/6/18 23:52:51,69.10
4759999,1497829972, 2017/6/18 23:52:52,69.00
4761000,1497829973, 2017/6/18 23:52:53,69.00
4762000,1497829974, 2017/6/18 23:52:54,69.00
4762999,1497829975, 2017/6/18 23:52:55,69.00
4764000,1497829976, 2017/6/18 23:52:56,69.00
4764999,1497829977, 2017/6/18 23:52:57,68.90
4765999,1497829978, 2017/6/18 23:52:58,68.90
4766999,1497829979, 2017/6/18 23:52:59,68.90
4767998,1497829980, 2017/6/18 23:53:0,68.90
4769000,1497829981, 2017/6/18 23:53:1,68.90
4769999,1497829982, 2017/6/18 23:53:2,69.00
4770999,1497829983, 2017/6/18 23:53:3,69.00
4771999,1497829984, 2017/6/18 23:53:4,69.00
4772999,1497829985, 2017/6/18 23:53:5,69.00
4773999,1497829986, 2017/6/18 23:53:6,69.00
4774999,1497829987, 2017/6/18 23:53:7,69.00
4776000,1497829988, 2017/6/18 23:53:8,69.00
4776998,1497829989, 2017/6/18 23:53:9,69.00
4778000,1497829990, 2017/6/18 23:53:10,69.00
4778999,1497829991, 2017/6/18 23:53:11,69.00
4780000,1497829992, 2017/6/18 23:53:12,69.00
4780999,1497829993, 2017/6/18 23:53:13,69.00
4781999,1497829994, 2017/6/18 23:53:14,69.00
4783000,1497829995, 2017/6/18 23:53:15,69.00
4783998,1497829996, 2017/6/18 23:53:16,69.00
4784999,1497829997, 2017/6/18 23:53:17,69.00
4785999,1497829998, 2017/6/18 23:53:18,68.90
4787000,1497829999, 2017/6/18 23:53:19,68.90
4787999,1497830000, 2017/6/18 23:53:20,68.90
4788999,1497830001, 2017/6/18 23:53:21,68.90
4789998,1497830002, 2017/6/18 23:53:22,68.90
4791000,1497830003, 2017/6/18 23:53:23,68.90
4792000,1497830004, 2017/6/18 23:53:24,68.90
4792999,1497830005, 2017/6/18 23:53:25,68.90
4793999,1497830006, 2017/6/18 23:53:26,68.90
4794998,1497830007, 2017/6/18 23:53:27,69.00
4796000,1497830008, 2017/6/18 23:53:28,69.00
4796999,1497830009, 2017/6/18 23:53:29,69.00
4798000,1497830010, 2017/6/18 23:53:30,69.00
4798999,1497830011, 2017/6/18 23:53:31,69.00
4800000,1497830012, 2017/6/18 23:53:32,69.10
4800999,1497830013, 2017/6/18 23:53:33,69.10
4801998,1497830014, 2017/6/18 23:53:34,69.10
4802998,1497830015, 2017/6/18 23:53:35,69.10
4803999,1497830016, 2017/6/18 23:53:36,69.10
4804999,1497830017, 2017/6/18 23:53:37,69.20
4805999,1497830018, 2017/6/18 23:53:38,69.20
4807000,1497830019, 2017/6/18 23:53:39,69.20
4807999,1497830020, 2017/6/18 23:53:40,69.20
4808998,1497830021, 2017/6/18 23:53:41,69.20
4809999,1497830022, 2017/6/18 23:53:42,69.20
4810999,1497830023, 2017/6/18 23:53:43,69.20
4811999,1497830024, 2017/6/18 23:53:44,69.20
4812999,1497830025, 2017/6/18 23:53:45,69.20
4814000,1497830026, 2017/6/18 23:53:46,69.10
4814999,1497830027, 2017/6/18 23:53:47,69.10
4815998,1497830028, 2017/6/18 23:53:48,69.10
4816998,1497830029, 2017/6/18 23:53:49,69.10
4817999,1497830030, 2017/6/18 23:53:50,69.10
4818998,1497830031, 2017/6/18 23:53:51,69.00
4819999,1497830033, 2017/6/18 23:53:53,69.00
4820999,1497830034, 2017/6/18 23:53:54,69.00
4821999,1497830035, 2017/6/18 23:53:55,69.00
4822999,1497830036, 2017/6/18 23:53:56,69.00
4823999,1497830038, 2017/6/18 23:53:58,69.00
4824999,1497830039, 2017/6/18 23:53:59,69.00
4825999,1497830040, 2017/6/18 23:54:0,69.00
4826999,1497830041, 2017/6/18 23:54:1,69.00
4827999,1497830042, 2017/6/18 23:54:2,69.10
4828999,1497830043, 2017/6/18 23:54:3,69.10
4829999,1497830044, 2017/6/18 23:54:4,69.10
4830999,1497830045, 2017/6/18 23:54:5,69.10
4832000,1497830046, 2017/6/18 23:54:6,69.10
4832999,1497830047, 2017/6/18 23:54:7,69.10
4833999,1497830048, 2017/6/18 23:54:8,69.00
4834999,1497830049, 2017/6/18 23:54:9,69.00
4835999,1497830050, 2017/6/18 23:54:10,69.00
4837000,1497830051, 2017/6/18 23:54:11,69.00
4837999,1497830052, 2017/6/18 23:54:12,69.00
4838999,1497830053, 2017/6/18 23:54:13,68.90
4839999,1497830054, 2017/6/18 23:54:14,68.90
4840998,1497830055, 2017/6/18 23:54:15,68.90
4841999,1497830056, 2017/6/18 23:54:16,68.90
4842999,1497830057, 2017/6/18 23:54:17,68.90
4843999,1497830058, 2017/6/18 23:54:18,68.90
4844999,1497830059, 2017/6/18 23:54:19,68.90
4845999,1497830060, 2017/6/18 23:54:20,68.90
4847000,1497830061, 2017/6/18 23:54:21,68.90
4847998,1497830062, 2017/6/18 23:54:22,68.90
4849000,1497830063, 2017/6/18 23:54:23,68.90
4849999,1497830064, 2017/6/18 23:54:24,68.90
4851000,1497830065, 2017/6/18 23:54:25,68.90
4851999,1497830066, 2017/6/18 23:54:26,68.90
4852999,1497830067, 2017/6/18 23:54:27,68.90
4853998,1497830068, 2017/6/18 23:54:28,69.00
4854999,1497830069, 2017/6/18 23:54:29,69.00
4855999,1497830070, 2017/6/18 23:54:30,68.90
4856998,1497830071, 2017/6/18 23:54:31,68.90
4857999,1497830072, 2017/6/18 23:54:32,68.90
4858999,1497830073, 2017/6/18 23:54:33,68.90
4859999,1497830074, 2017/6/18 23:54:34,68.90
4860999,1497830075, 2017/6/18 23:54:35,68.90
4861999,1497830076, 2017/6/18 23:54:36,68.90
4863000,1497830077, 2017/6/18 23:54:37,68.90
4863998,1497830078, 2017/6/18 23:54:38,68.90
4865000,1497830079, 2017/6/18 23:54:39,68.90
4865999,1497830080, 2017/6/18 23:54:40,68.90
4866999,1497830081, 2017/6/18 23:54:41,68.90
4867998,1497830082, 2017/6/18 23:54:42,68.90
4869000,1497830083, 2017/6/18 23:54:43,68.90
4869998,1497830084, 2017/6/18 23:54:44,69.00
4870999,1497830085, 2017/6/18 23:54:45,69.00
4871999,1497830086, 2017/6/18 23:54:46,69.00
4872998,1497830087, 2017/6/18 23:54:47,69.00
4874000,1497830088, 2017/6/18 23:54:48,69.00
4874998,1497830089, 2017/6/18 23:54:49,69.00
4876000,1497830090, 2017/6/18 23:54:50,69.00
4876999,1497830091, 2017/6/18 23:54:51,69.00
4877999,1497830092, 2017/6/18 23:54:52,69.00
4878999,1497830093, 2017/6/18 23:54:53,69.10
4879998,1497830094, 2017/6/18 23:54:54,69.10
4881000,1497830095, 2017/6/18 23:54:55,69.10
4881999,1497830096, 2017/6/18 23:54:56,69.10
4883000,1497830097, 2017/6/18 23:54:57,69.10
4883998,1497830098, 2017/6/18 23:54:58,69.10
4884999,1497830099, 2017/6/18 23:54:59,69.10
4885999,1497830100, 2017/6/18 23:55:0,69.20
4886999,1497830101, 2017/6/18 23:55:1,69.20
4888000,1497830102, 2017/6/18 23:55:2,69.20
4888999,1497830103, 2017/6/18 23:55:3,69.20
4890000,1497830104, 2017/6/18 23:55:4,69.20
4890999,1497830105, 2017/6/18 23:55:5,69.20
4891999,1497830106, 2017/6/18 23:55:6,69.20
